ESTADO ;CIDADE;Letra;;
Santa Catarina;Araquari;A;;
Santa Catarina;Araranguá;A;;
Santa Catarina;Armazém;A;;
Santa Catarina;Arroio Trinta;A;;
Santa Catarina;Arvoredo;A;;
Santa Catarina;Ascurra;A;;
Santa Catarina;Atalanta;A;;
Santa Catarina;Aurora;A;;
Santa Catarina;Balneário Arroio do Silva;B;;
Santa Catarina;Balneário Camboriú;B;;
Santa Catarina;Balneário Barra do Sul;B;;
Santa Catarina;Balneário Gaivota;B;;
Santa Catarina;Bandeirante;B;;
Santa Catarina;Barra Bonita;B;;
Santa Catarina;Barra Velha;B;;
Santa Catarina;Bela Vista do Toldo;B;;
Santa Catarina;Belmonte;B;;
Santa Catarina;Benedito Novo;B;;
Santa Catarina;Biguaçu;B;;
Santa Catarina;Blumenau;B;;
Santa Catarina;Bocaina do Sul;B;;
Santa Catarina;Bombinhas;B;;
Santa Catarina;Bom Jardim da Serra;B;;
Santa Catarina;Bom Jesus;B;;
Santa Catarina;Bom Jesus do Oeste;B;;
Santa Catarina;Bom Retiro;B;;
Santa Catarina;Botuverá;B;;
Santa Catarina;Braço do Norte;B;;
Santa Catarina;Braço do Trombudo;B;;
Santa Catarina;Brunópolis;B;;
Santa Catarina;Brusque;B;;
Santa Catarina;Caçador;C;;
Santa Catarina;Caibi;C;;
Santa Catarina;Calmon;C;;
Santa Catarina;Camboriú;C;;
Santa Catarina;Capão Alto;C;;
Santa Catarina;Campo Alegre;C;;
Santa Catarina;Campo Belo do Sul;C;;
Santa Catarina;Campo Erê;C;;
Santa Catarina;Campos Novos;C;;
Santa Catarina;Canelinha;C;;
Santa Catarina;Canoinhas;C;;
Santa Catarina;Capinzal;C;;
Santa Catarina;Capivari de Baixo;C;;
Santa Catarina;Catanduvas;C;;
Santa Catarina;Caxambu do Sul;C;;
Santa Catarina;Celso Ramos;C;;
Santa Catarina;Cerro Negro;C;;
Santa Catarina;Chapadão do Lageado;C;;
Santa Catarina;Chapecó;C;;
Santa Catarina;Cocal do Sul;C;;
Santa Catarina;Concórdia;C;;
Santa Catarina;Cordilheira Alta;C;;
Santa Catarina;Coronel Freitas;C;;
Santa Catarina;Coronel Martins;C;;
Santa Catarina;Corupá;C;;
Santa Catarina;Correia Pinto;C;;
Santa Catarina;Criciúma;C;;
Santa Catarina;Cunha Porã;C;;
Santa Catarina;Cunhataí;C;;
Santa Catarina;Curitibanos;C;;
Santa Catarina;Descanso;D;;
Santa Catarina;Dionísio Cerqueira;D;;
Santa Catarina;Dona Emma;D;;
Santa Catarina;Doutor Pedrinho;D;;
Santa Catarina;Entre Rios;E;;
Santa Catarina;Ermo;E;;
Santa Catarina;Erval Velho;E;;
Santa Catarina;Faxinal Dos Guedes;F;;
Santa Catarina;Flor do Sertão;F;;
Santa Catarina;Florianópolis;F;;
Santa Catarina;Formosa do Sul;F;;
Santa Catarina;Forquilhinha;F;;
Santa Catarina;Fraiburgo;F;;
Santa Catarina;Frei Rogério;F;;
Santa Catarina;Galvão;G;;
Santa Catarina;Garopaba;G;;
Santa Catarina;Garuva;G;;
Santa Catarina;Gaspar;G;;
Santa Catarina;Governador Celso Ramos;G;;
Santa Catarina;Grão Pará;G;;
Santa Catarina;Gravatal;G;;
Santa Catarina;Guabiruba;G;;
Santa Catarina;Guaraciaba;G;;
Santa Catarina;Guaramirim;G;;
Santa Catarina;Guarujá do Sul;G;;
Santa Catarina;Guatambú;G;;
Santa Catarina;Herval D´oeste;H;;
Santa Catarina;Ibiam;I;;
Santa Catarina;Ibicaré;I;;
Santa Catarina;Ibirama;I;;
Santa Catarina;Içara;I;;
Santa Catarina;Ilhota;I;;
Santa Catarina;Imaruí;I;;
Santa Catarina;Imbituba;I;;
Santa Catarina;Imbuia;I;;
Santa Catarina;Indaial;I;;
Santa Catarina;Iomerê;I;;
Santa Catarina;Ipira;I;;
Santa Catarina;Iporã do Oeste;I;;
Santa Catarina;Ipuaçu;I;;
Santa Catarina;Ipumirim;I;;
Santa Catarina;Iraceminha;I;;
Santa Catarina;Irani;I;;
Santa Catarina;Irati;I;;
Santa Catarina;Irineópolis;I;;
Santa Catarina;Itá;I;;
Santa Catarina;Itaiópolis;I;;
Santa Catarina;Itajaí;I;;
Santa Catarina;Itapema;I;;
Santa Catarina;Itapiranga;I;;
Santa Catarina;Itapoá;I;;
Santa Catarina;Ituporanga;I;;
Santa Catarina;Jaborá;J;;
Santa Catarina;Jacinto Machado;J;;
Santa Catarina;Jaguaruna;J;;
Santa Catarina;Jaraguá do Sul;J;;
Santa Catarina;Jardinópolis;J;;
Santa Catarina;Joaçaba;J;;
Santa Catarina;Joinville;J;;
Santa Catarina;José Boiteux;J;;
Santa Catarina;Jupiá;J;;
Santa Catarina;Lacerdópolis;L;;
Santa Catarina;Lages;L;;
Santa Catarina;Laguna;L;;
Santa Catarina;Lajeado Grande;L;;
Santa Catarina;Laurentino;L;;
Santa Catarina;Lauro Muller;L;;
Santa Catarina;Lebon Régis;L;;
Santa Catarina;Leoberto Leal;L;;
Santa Catarina;Lindóia do Sul;L;;
Santa Catarina;Lontras;L;;
Santa Catarina;Luiz Alves;L;;
Santa Catarina;Luzerna;L;;
Santa Catarina;Macieira;M;;
Santa Catarina;Mafra;M;;
Santa Catarina;Major Gercino;M;;
Santa Catarina;Major Vieira;M;;
Santa Catarina;Maracajá;M;;
Santa Catarina;Maravilha;M;;
Santa Catarina;Marema;M;;
Santa Catarina;Massaranduba;M;;
Santa Catarina;Matos Costa;M;;
Santa Catarina;Meleiro;M;;
Santa Catarina;Mirim Doce;M;;
Santa Catarina;Modelo;M;;
Santa Catarina;Mondaí;M;;
Santa Catarina;Monte Carlo;M;;
Santa Catarina;Monte Castelo;M;;
Santa Catarina;Morro da Fumaça;M;;
Santa Catarina;Morro Grande;M;;
Santa Catarina;Navegantes;N;;
Santa Catarina;Nova Erechim;N;;
Santa Catarina;Nova Itaberaba;N;;
Santa Catarina;Nova Trento;N;;
Santa Catarina;Nova Veneza;N;;
Santa Catarina;Novo Horizonte;N;;
Santa Catarina;Orleans;O;;
Santa Catarina;Otacílio Costa;O;;
Santa Catarina;Ouro;O;;
Santa Catarina;Ouro Verde;O;;
Santa Catarina;Paial;P;;
Santa Catarina;Painel;P;;
Santa Catarina;Palhoça;P;;
Santa Catarina;Palma Sola;P;;
Santa Catarina;Palmeira;P;;
Santa Catarina;Palmitos;P;;
Santa Catarina;Papanduva;P;;
Santa Catarina;Paraíso;P;;
Santa Catarina;Passo de Torres;P;;
Santa Catarina;Passos Maia;P;;
Santa Catarina;Paulo Lopes;P;;
Santa Catarina;Pedras Grandes;P;;
Santa Catarina;Penha;P;;
Santa Catarina;Peritiba;P;;
Santa Catarina;Pescaria Brava;P;;
Santa Catarina;Petrolândia;P;;
Santa Catarina;Piçarras;P;;
Santa Catarina;Pinhalzinho;P;;
Santa Catarina;Pinheiro Preto;P;;
Santa Catarina;Piratuba;P;;
Santa Catarina;Planalto Alegre;P;;
Santa Catarina;Pomerode;P;;
Santa Catarina;Ponte Alta;P;;
Santa Catarina;Ponte Alta do Norte;P;;
Santa Catarina;Ponte Serrada;P;;
Santa Catarina;Porto Belo;P;;
Santa Catarina;Porto União;P;;
Santa Catarina;Pouso Redondo;P;;
Santa Catarina;Praia Grande;P;;
Santa Catarina;Presidente Castelo Branco;P;;
Santa Catarina;Presidente Getúlio;P;;
Santa Catarina;Presidente Nereu;P;;
Santa Catarina;Princesa;P;;
Santa Catarina;Quilombo;Q;;
Santa Catarina;Rancho Queimado;R;;
Santa Catarina;Rio Das Antas;R;;
Santa Catarina;Rio do Campo;R;;
Santa Catarina;Rio do Oeste;R;;
Santa Catarina;Rio Dos Cedros;R;;
Santa Catarina;Rio do Sul;R;;
Santa Catarina;Rio Fortuna;R;;
Santa Catarina;Rio Negrinho;R;;
Santa Catarina;Rio Rufino;R;;
Santa Catarina;Riqueza;R;;
Santa Catarina;Rodeio;R;;
Santa Catarina;Romelândia;R;;
Santa Catarina;Salete;S;;
Santa Catarina;Saltinho;S;;
Santa Catarina;Salto Veloso;S;;
Santa Catarina;Sangão;S;;
Santa Catarina;Santa Cecília;S;;
Santa Catarina;Santa Helena;S;;
Santa Catarina;Santa Rosa de Lima;S;;
Santa Catarina;Santa Rosa do Sul;S;;
Santa Catarina;Santa Terezinha;S;;
Santa Catarina;Santa Terezinha do Progresso;S;;
Santa Catarina;Santiago do Sul;S;;
Santa Catarina;Santo Amaro da Imperatriz;S;;
Santa Catarina;São Bernardino;S;;
Santa Catarina;São Bento do Sul;S;;
Santa Catarina;São Bonifácio;S;;
Santa Catarina;São Carlos;S;;
Santa Catarina;São Cristovão do Sul;S;;
Santa Catarina;São Domingos;S;;
Santa Catarina;São Francisco do Sul;S;;
Santa Catarina;São João do Oeste;S;;
Santa Catarina;São João Batista;S;;
Santa Catarina;São João do Itaperiú;S;;
Santa Catarina;São João do Sul;S;;
Santa Catarina;São Joaquim;S;;
Santa Catarina;São José;S;;
Santa Catarina;São José do Cedro;S;;
Santa Catarina;São José do Cerrito;S;;
Santa Catarina;São Lourenço do Oeste;S;;
Santa Catarina;São Ludgero;S;;
Santa Catarina;São Martinho;S;;
Santa Catarina;São Miguel da Boa Vista;S;;
Santa Catarina;São Miguel do Oeste;S;;
Santa Catarina;São Pedro de Alcântara;S;;
Santa Catarina;Saudades;S;;
Santa Catarina;Schroeder;S;;
Santa Catarina;Seara;S;;
Santa Catarina;Serra Alta;S;;
Santa Catarina;Siderópolis;S;;
Santa Catarina;Sombrio;S;;
Santa Catarina;Sul Brasil;S;;
Santa Catarina;Taió;T;;
Santa Catarina;Tangará;T;;
Santa Catarina;Tigrinhos;T;;
Santa Catarina;Tijucas;T;;
Santa Catarina;Timbé do Sul;T;;
Santa Catarina;Timbó;T;;
Santa Catarina;Timbó Grande;T;;
Santa Catarina;Três Barras;T;;
Santa Catarina;Treviso;T;;
Santa Catarina;Treze de Maio;T;;
Santa Catarina;Treze Tílias;T;;
Santa Catarina;Trombudo Central;T;;
Santa Catarina;Tubarão;T;;
Santa Catarina;Tunápolis;T;;
Santa Catarina;Turvo;T;;
Santa Catarina;União do Oeste;U;;
Santa Catarina;Urubici;U;;
Santa Catarina;Urupema;U;;
Santa Catarina;Urussanga;U;;
Santa Catarina;Vargeão;V;;
Santa Catarina;Vargem;V;;
Santa Catarina;Vargem Bonita;V;;
Santa Catarina;Vidal Ramos;V;;
Santa Catarina;Videira;V;;
Santa Catarina;Vitor Meireles;V;;
Santa Catarina;Witmarsum;W;;
Santa Catarina;Xanxerê;X;;
Santa Catarina;Xavantina;X;;
Santa Catarina;Xaxim;X;;
Santa Catarina;Zortéa;Z;;
Santa Catarina;Balneário Rincão;B;;
São Paulo;Adamantina;A;;
São Paulo;Adolfo;A;;
São Paulo;Aguaí;A;;
São Paulo;Águas da Prata;A;;
São Paulo;Águas de Lindóia;A;;
São Paulo;Águas de Santa Bárbara;A;;
São Paulo;Águas de São Pedro;A;;
São Paulo;Agudos;A;;
São Paulo;Alambari;A;;
São Paulo;Alfredo Marcondes;A;;
São Paulo;Altair;A;;
São Paulo;Altinópolis;A;;
São Paulo;Alto Alegre;A;;
São Paulo;Alumínio;A;;
São Paulo;Álvares Florence;A;;
São Paulo;Álvares Machado;A;;
São Paulo;Álvaro de Carvalho;A;;
São Paulo;Alvinlândia;A;;
São Paulo;Americana;A;;
São Paulo;Américo Brasiliense;A;;
São Paulo;Américo de Campos;A;;
São Paulo;Amparo;A;;
São Paulo;Analândia;A;;
São Paulo;Andradina;A;;
São Paulo;Angatuba;A;;
São Paulo;Anhembi;A;;
São Paulo;Anhumas;A;;
São Paulo;Aparecida;A;;
São Paulo;Aparecida D´oeste;A;;
São Paulo;Apiaí;A;;
São Paulo;Araçariguama;A;;
São Paulo;Araçatuba;A;;
São Paulo;Araçoiaba da Serra;A;;
São Paulo;Aramina;A;;
São Paulo;Arandu;A;;
São Paulo;Arapeí;A;;
São Paulo;Araraquara;A;;
São Paulo;Araras;A;;
São Paulo;Arco-íris;A;;
São Paulo;Arealva;A;;
São Paulo;Areias;A;;
São Paulo;Areiópolis;A;;
São Paulo;Ariranha;A;;
São Paulo;Artur Nogueira;A;;
São Paulo;Arujá;A;;
São Paulo;Aspásia;A;;
São Paulo;Assis;A;;
São Paulo;Atibaia;A;;
São Paulo;Auriflama;A;;
São Paulo;Avaí;A;;
São Paulo;Avanhandava;A;;
São Paulo;Avaré;A;;
São Paulo;Bady Bassitt;B;;
São Paulo;Balbinos;B;;
São Paulo;Bálsamo;B;;
São Paulo;Bananal;B;;
São Paulo;Barão de Antonina;B;;
São Paulo;Barbosa;B;;
São Paulo;Bariri;B;;
São Paulo;Barra Bonita;B;;
São Paulo;Barra do Chapéu;B;;
São Paulo;Barra do Turvo;B;;
São Paulo;Barretos;B;;
São Paulo;Barrinha;B;;
São Paulo;Barueri;B;;
São Paulo;Bastos;B;;
São Paulo;Batatais;B;;
São Paulo;Bauru;B;;
São Paulo;Bebedouro;B;;
São Paulo;Bento de Abreu;B;;
São Paulo;Bernardino de Campos;B;;
São Paulo;Bertioga;B;;
São Paulo;Bilac;B;;
São Paulo;Birigui;B;;
São Paulo;Biritiba-mirim;B;;
São Paulo;Boa Esperança do Sul;B;;
São Paulo;Bocaina;B;;
São Paulo;Bofete;B;;
São Paulo;Boituva;B;;
São Paulo;Bom Jesus Dos Perdões;B;;
São Paulo;Bom Sucesso de Itararé;B;;
São Paulo;Borá;B;;
São Paulo;Boracéia;B;;
São Paulo;Borborema;B;;
São Paulo;Borebi;B;;
São Paulo;Botucatu;B;;
São Paulo;Bragança Paulista;B;;
São Paulo;Braúna;B;;
São Paulo;Brejo Alegre;B;;
São Paulo;Brodowski;B;;
São Paulo;Brotas;B;;
São Paulo;Buri;B;;
São Paulo;Buritama;B;;
São Paulo;Buritizal;B;;
São Paulo;Cabrália Paulista;C;;
São Paulo;Cabreúva;C;;
São Paulo;Caçapava;C;;
São Paulo;Cachoeira Paulista;C;;
São Paulo;Caconde;C;;
São Paulo;Cafelândia;C;;
São Paulo;Caiabu;C;;
São Paulo;Caieiras;C;;
São Paulo;Caiuá;C;;
São Paulo;Cajamar;C;;
São Paulo;Cajati;C;;
São Paulo;Cajobi;C;;
São Paulo;Cajuru;C;;
São Paulo;Campina do Monte Alegre;C;;
São Paulo;Campinas;C;;
São Paulo;Campo Limpo Paulista;C;;
São Paulo;Campos do Jordão;C;;
São Paulo;Campos Novos Paulista;C;;
São Paulo;Cananéia;C;;
São Paulo;Canas;C;;
São Paulo;Cândido Mota;C;;
São Paulo;Cândido Rodrigues;C;;
São Paulo;Canitar;C;;
São Paulo;Capão Bonito;C;;
São Paulo;Capela do Alto;C;;
São Paulo;Capivari;C;;
São Paulo;Caraguatatuba;C;;
São Paulo;Carapicuíba;C;;
São Paulo;Cardoso;C;;
São Paulo;Casa Branca;C;;
São Paulo;Cássia Dos Coqueiros;C;;
São Paulo;Castilho;C;;
São Paulo;Catanduva;C;;
São Paulo;Catiguá;C;;
São Paulo;Cedral;C;;
São Paulo;Cerqueira César;C;;
São Paulo;Cerquilho;C;;
São Paulo;Cesário Lange;C;;
São Paulo;Charqueada;C;;
São Paulo;Clementina;C;;
São Paulo;Colina;C;;
São Paulo;Colômbia;C;;
São Paulo;Conchal;C;;
São Paulo;Conchas;C;;
São Paulo;Cordeirópolis;C;;
São Paulo;Coroados;C;;
São Paulo;Coronel Macedo;C;;
São Paulo;Corumbataí;C;;
São Paulo;Cosmópolis;C;;
São Paulo;Cosmorama;C;;
São Paulo;Cotia;C;;
São Paulo;Cravinhos;C;;
São Paulo;Cristais Paulista;C;;
São Paulo;Cruzália;C;;
São Paulo;Cruzeiro;C;;
São Paulo;Cubatão;C;;
São Paulo;Cunha;C;;
São Paulo;Descalvado;D;;
São Paulo;Diadema;D;;
São Paulo;Dirce Reis;D;;
São Paulo;Divinolândia;D;;
São Paulo;Dobrada;D;;
São Paulo;Dois Córregos;D;;
São Paulo;Dolcinópolis;D;;
São Paulo;Dourado;D;;
São Paulo;Dracena;D;;
São Paulo;Duartina;D;;
São Paulo;Dumont;D;;
São Paulo;Echaporã;E;;
São Paulo;Eldorado;E;;
São Paulo;Elias Fausto;E;;
São Paulo;Elisiário;E;;
São Paulo;Embaúba;E;;
São Paulo;Embu;E;;
São Paulo;Embu-guaçu;E;;
São Paulo;Emilianópolis;E;;
São Paulo;Engenheiro Coelho;E;;
São Paulo;Espírito Santo do Pinhal;E;;
São Paulo;Espírito Santo do Turvo;E;;
São Paulo;Estrela D´oeste;E;;
São Paulo;Estrela do Norte;E;;
São Paulo;Euclides da Cunha Paulista;E;;
São Paulo;Fartura;F;;
São Paulo;Fernandópolis;F;;
São Paulo;Fernando Prestes;F;;
São Paulo;Fernão;F;;
São Paulo;Ferraz de Vasconcelos;F;;
São Paulo;Flora Rica;F;;
São Paulo;Floreal;F;;
São Paulo;Flórida Paulista;F;;
São Paulo;Florínia;F;;
São Paulo;Franca;F;;
São Paulo;Francisco Morato;F;;
São Paulo;Franco da Rocha;F;;
São Paulo;Gabriel Monteiro;G;;
São Paulo;Gália;G;;
São Paulo;Garça;G;;
São Paulo;Gastão Vidigal;G;;
São Paulo;Gavião Peixoto;G;;
São Paulo;General Salgado;G;;
São Paulo;Getulina;G;;
São Paulo;Glicério;G;;
São Paulo;Guaiçara;G;;
São Paulo;Guaimbê;G;;
São Paulo;Guaíra;G;;
São Paulo;Guapiaçu;G;;
São Paulo;Guapiara;G;;
São Paulo;Guará;G;;
São Paulo;Guaraçaí;G;;
São Paulo;Guaraci;G;;
São Paulo;Guarani D´oeste;G;;
São Paulo;Guarantã;G;;
São Paulo;Guararapes;G;;
São Paulo;Guararema;G;;
São Paulo;Guaratinguetá;G;;
São Paulo;Guareí;G;;
São Paulo;Guariba;G;;
São Paulo;Guarujá;G;;
São Paulo;Guarulhos;G;;
São Paulo;Guatapará;G;;
São Paulo;Guzolândia;G;;
São Paulo;Herculândia;H;;
São Paulo;Holambra;H;;
São Paulo;Hortolândia;H;;
São Paulo;Iacanga;I;;
São Paulo;Iacri;I;;
São Paulo;Iaras;I;;
São Paulo;Ibaté;I;;
São Paulo;Ibirá;I;;
São Paulo;Ibirarema;I;;
São Paulo;Ibitinga;I;;
São Paulo;Ibiúna;I;;
São Paulo;Icém;I;;
São Paulo;Iepê;I;;
São Paulo;Igaraçu do Tietê;I;;
São Paulo;Igarapava;I;;
São Paulo;Igaratá;I;;
São Paulo;Iguape;I;;
São Paulo;Ilhabela;I;;
São Paulo;Ilha Comprida;I;;
São Paulo;Ilha Solteira;I;;
São Paulo;Indaiatuba;I;;
São Paulo;Indiana;I;;
São Paulo;Indiaporã;I;;
São Paulo;Inúbia Paulista;I;;
São Paulo;Ipaussu;I;;
São Paulo;Iperó;I;;
São Paulo;Ipeúna;I;;
São Paulo;Ipiguá;I;;
São Paulo;Iporanga;I;;
São Paulo;Ipuã;I;;
São Paulo;Iracemápolis;I;;
São Paulo;Irapuã;I;;
São Paulo;Irapuru;I;;
São Paulo;Itaberá;I;;
São Paulo;Itaí;I;;
São Paulo;Itajobi;I;;
São Paulo;Itaju;I;;
São Paulo;Itanhaém;I;;
São Paulo;Itaóca;I;;
São Paulo;Itapecerica da Serra;I;;
São Paulo;Itapetininga;I;;
São Paulo;Itapeva;I;;
São Paulo;Itapevi;I;;
São Paulo;Itapira;I;;
São Paulo;Itapirapuã Paulista;I;;
São Paulo;Itápolis;I;;
São Paulo;Itaporanga;I;;
São Paulo;Itapuí;I;;
São Paulo;Itapura;I;;
São Paulo;Itaquaquecetuba;I;;
São Paulo;Itararé;I;;
São Paulo;Itariri;I;;
São Paulo;Itatiba;I;;
São Paulo;Itatinga;I;;
São Paulo;Itirapina;I;;
São Paulo;Itirapuã;I;;
São Paulo;Itobi;I;;
São Paulo;Itu;I;;
São Paulo;Itupeva;I;;
São Paulo;Ituverava;I;;
São Paulo;Jaborandi;J;;
São Paulo;Jaboticabal;J;;
São Paulo;Jacareí;J;;
São Paulo;Jaci;J;;
São Paulo;Jacupiranga;J;;
São Paulo;Jaguariúna;J;;
São Paulo;Jales;J;;
São Paulo;Jambeiro;J;;
São Paulo;Jandira;J;;
São Paulo;Jardinópolis;J;;
São Paulo;Jarinu;J;;
São Paulo;Jaú;J;;
São Paulo;Jeriquara;J;;
São Paulo;Joanópolis;J;;
São Paulo;João Ramalho;J;;
São Paulo;José Bonifácio;J;;
São Paulo;Júlio Mesquita;J;;
São Paulo;Jumirim;J;;
São Paulo;Jundiaí;J;;
São Paulo;Junqueirópolis;J;;
São Paulo;Juquiá;J;;
São Paulo;Juquitiba;J;;
São Paulo;Lagoinha;L;;
São Paulo;Laranjal Paulista;L;;
São Paulo;Lavínia;L;;
São Paulo;Lavrinhas;L;;
São Paulo;Leme;L;;
São Paulo;Lençóis Paulista;L;;
São Paulo;Limeira;L;;
São Paulo;Lindóia;L;;
São Paulo;Lins;L;;
São Paulo;Lorena;L;;
São Paulo;Lourdes;L;;
São Paulo;Louveira;L;;
São Paulo;Lucélia;L;;
São Paulo;Lucianópolis;L;;
São Paulo;Luís Antônio;L;;
São Paulo;Luiziânia;L;;
São Paulo;Lupércio;L;;
São Paulo;Lutécia;L;;
São Paulo;Macatuba;M;;
São Paulo;Macaubal;M;;
São Paulo;Macedônia;M;;
São Paulo;Magda;M;;
São Paulo;Mairinque;M;;
São Paulo;Mairiporã;M;;
São Paulo;Manduri;M;;
São Paulo;Marabá Paulista;M;;
São Paulo;Maracaí;M;;
São Paulo;Marapoama;M;;
São Paulo;Mariápolis;M;;
São Paulo;Marília;M;;
São Paulo;Marinópolis;M;;
São Paulo;Martinópolis;M;;
São Paulo;Matão;M;;
São Paulo;Mauá;M;;
São Paulo;Mendonça;M;;
São Paulo;Meridiano;M;;
São Paulo;Mesópolis;M;;
São Paulo;Miguelópolis;M;;
São Paulo;Mineiros do Tietê;M;;
São Paulo;Miracatu;M;;
São Paulo;Mira Estrela;M;;
São Paulo;Mirandópolis;M;;
São Paulo;Mirante do Paranapanema;M;;
São Paulo;Mirassol;M;;
São Paulo;Mirassolândia;M;;
São Paulo;Mococa;M;;
São Paulo;Moji Das Cruzes;M;;
São Paulo;Mogi Guaçu;M;;
São Paulo;Moji-mirim;M;;
São Paulo;Mombuca;M;;
São Paulo;Monções;M;;
São Paulo;Mongaguá;M;;
São Paulo;Monte Alegre do Sul;M;;
São Paulo;Monte Alto;M;;
São Paulo;Monte Aprazível;M;;
São Paulo;Monte Azul Paulista;M;;
São Paulo;Monte Castelo;M;;
São Paulo;Monteiro Lobato;M;;
São Paulo;Monte Mor;M;;
São Paulo;Morro Agudo;M;;
São Paulo;Morungaba;M;;
São Paulo;Motuca;M;;
São Paulo;Murutinga do Sul;M;;
São Paulo;Nantes;N;;
São Paulo;Narandiba;N;;
São Paulo;Natividade da Serra;N;;
São Paulo;Nazaré Paulista;N;;
São Paulo;Neves Paulista;N;;
São Paulo;Nhandeara;N;;
São Paulo;Nipoã;N;;
São Paulo;Nova Aliança;N;;
São Paulo;Nova Campina;N;;
São Paulo;Nova Canaã Paulista;N;;
São Paulo;Nova Castilho;N;;
São Paulo;Nova Europa;N;;
São Paulo;Nova Granada;N;;
São Paulo;Nova Guataporanga;N;;
São Paulo;Nova Independência;N;;
São Paulo;Novais;N;;
São Paulo;Nova Luzitânia;N;;
São Paulo;Nova Odessa;N;;
São Paulo;Novo Horizonte;N;;
São Paulo;Nuporanga;N;;
São Paulo;Ocauçu;O;;
São Paulo;Óleo;O;;
São Paulo;Olímpia;O;;
São Paulo;Onda Verde;O;;
São Paulo;Oriente;O;;
São Paulo;Orindiúva;O;;
São Paulo;Orlândia;O;;
São Paulo;Osasco;O;;
São Paulo;Oscar Bressane;O;;
São Paulo;Osvaldo Cruz;O;;
São Paulo;Ourinhos;O;;
São Paulo;Ouroeste;O;;
São Paulo;Ouro Verde;O;;
São Paulo;Pacaembu;P;;
São Paulo;Palestina;P;;
São Paulo;Palmares Paulista;P;;
São Paulo;Palmeira D´oeste;P;;
São Paulo;Palmital;P;;
São Paulo;Panorama;P;;
São Paulo;Paraguaçu Paulista;P;;
São Paulo;Paraibuna;P;;
São Paulo;Paraíso;P;;
São Paulo;Paranapanema;P;;
São Paulo;Paranapuã;P;;
São Paulo;Parapuã;P;;
São Paulo;Pardinho;P;;
São Paulo;Pariquera-açu;P;;
São Paulo;Parisi;P;;
São Paulo;Patrocínio Paulista;P;;
São Paulo;Paulicéia;P;;
São Paulo;Paulínia;P;;
São Paulo;Paulistânia;P;;
São Paulo;Paulo de Faria;P;;
São Paulo;Pederneiras;P;;
São Paulo;Pedra Bela;P;;
São Paulo;Pedranópolis;P;;
São Paulo;Pedregulho;P;;
São Paulo;Pedreira;P;;
São Paulo;Pedrinhas Paulista;P;;
São Paulo;Pedro de Toledo;P;;
São Paulo;Penápolis;P;;
São Paulo;Pereira Barreto;P;;
São Paulo;Pereiras;P;;
São Paulo;Peruíbe;P;;
São Paulo;Piacatu;P;;
São Paulo;Piedade;P;;
São Paulo;Pilar do Sul;P;;
São Paulo;Pindamonhangaba;P;;
São Paulo;Pindorama;P;;
São Paulo;Pinhalzinho;P;;
São Paulo;Piquerobi;P;;
São Paulo;Piquete;P;;
São Paulo;Piracaia;P;;
São Paulo;Piracicaba;P;;
São Paulo;Piraju;P;;
São Paulo;Pirajuí;P;;
São Paulo;Pirangi;P;;
São Paulo;Pirapora do Bom Jesus;P;;
São Paulo;Pirapozinho;P;;
São Paulo;Pirassununga;P;;
São Paulo;Piratininga;P;;
São Paulo;Pitangueiras;P;;
São Paulo;Planalto;P;;
São Paulo;Platina;P;;
São Paulo;Poá;P;;
São Paulo;Poloni;P;;
São Paulo;Pompéia;P;;
São Paulo;Pongaí;P;;
São Paulo;Pontal;P;;
São Paulo;Pontalinda;P;;
São Paulo;Pontes Gestal;P;;
São Paulo;Populina;P;;
São Paulo;Porangaba;P;;
São Paulo;Porto Feliz;P;;
São Paulo;Porto Ferreira;P;;
São Paulo;Potim;P;;
São Paulo;Potirendaba;P;;
São Paulo;Pracinha;P;;
São Paulo;Pradópolis;P;;
São Paulo;Praia Grande;P;;
São Paulo;Pratânia;P;;
São Paulo;Presidente Alves;P;;
São Paulo;Presidente Bernardes;P;;
São Paulo;Presidente Epitácio;P;;
São Paulo;Presidente Prudente;P;;
São Paulo;Presidente Venceslau;P;;
São Paulo;Promissão;P;;
São Paulo;Quadra;Q;;
São Paulo;Quatá;Q;;
São Paulo;Queiroz;Q;;
São Paulo;Queluz;Q;;
São Paulo;Quintana;Q;;
São Paulo;Rafard;R;;
São Paulo;Rancharia;R;;
São Paulo;Redenção da Serra;R;;
São Paulo;Regente Feijó;R;;
São Paulo;Reginópolis;R;;
São Paulo;Registro;R;;
São Paulo;Restinga;R;;
São Paulo;Ribeira;R;;
São Paulo;Ribeirão Bonito;R;;
São Paulo;Ribeirão Branco;R;;
São Paulo;Ribeirão Corrente;R;;
São Paulo;Ribeirão do Sul;R;;
São Paulo;Ribeirão Dos Índios;R;;
São Paulo;Ribeirão Grande;R;;
São Paulo;Ribeirão Pires;R;;
São Paulo;Ribeirão Preto;R;;
São Paulo;Riversul;R;;
São Paulo;Rifaina;R;;
São Paulo;Rincão;R;;
São Paulo;Rinópolis;R;;
São Paulo;Rio Claro;R;;
São Paulo;Rio Das Pedras;R;;
São Paulo;Rio Grande da Serra;R;;
São Paulo;Riolândia;R;;
São Paulo;Rosana;R;;
São Paulo;Roseira;R;;
São Paulo;Rubiácea;R;;
São Paulo;Rubinéia;R;;
São Paulo;Sabino;S;;
São Paulo;Sagres;S;;
São Paulo;Sales;S;;
São Paulo;Sales Oliveira;S;;
